run,airline,num_flights,initial,max_reduction,udpp,model,offers
0,total,70,64905.64589187622,52412.90195499451,60533.158570616215,59416.493373337624,2
0,B,6,5692.630347365999,4696.615528182876,5692.630347365999,5631.221645936203,1
0,O,2,497.99557668591586,497.99557668591586,497.99557668591586,497.99557668591586,0
0,A,7,4445.165926496211,4443.122820166742,4416.80307995624,4416.80307995624,0
0,H,5,2418.268306136557,1941.7996514426854,2412.8792205027357,2412.8792205027357,0
0,I,4,5376.658163503385,2278.404010952918,5376.658163503385,5376.658163503385,0
0,E,6,6157.023562532826,4916.822521488649,4617.054881588433,4333.384230697389,1
0,G,5,4160.602262074851,4156.445192835023,3782.4370385550583,3393.4746307715104,1
0,P,1,59.27738394381808,18.29548887154879,59.27738394381808,59.27738394381808,0
0,K,3,1095.8005202312086,1093.50090917894,826.314333222394,826.314333222394,0
0,C,6,4668.463666713779,4654.976292530766,3644.8003621497633,3644.8003621497637,0
0,M,2,2256.7625469288487,751.5063398222065,2256.7625469288487,2256.7625469288487,0
0,D,6,4293.551450126875,4066.2776606617567,3925.331712264132,3925.3317122641324,0
0,F,5,6946.615850690212,6939.899530493076,6187.3835955037575,5804.760158329551,1
0,R,1,172.26190325746455,172.26190325746455,172.26190325746455,172.26190325746455,0
0,L,3,3502.5501478465244,3444.3329128085898,3502.5501478465244,3502.5501478465244,0
0,J,3,2384.000215027567,2376.904725399185,2384.000215027567,2384.000215027567,0
0,N,2,3012.458658942681,2404.39747656777,3012.458658942681,3012.458658942681,0
0,S,1,1887.5462164022001,1351.438415293883,1887.5462164022001,1887.5462164022001,0
0,T,1,2563.3625331216335,712.6571538364607,2563.3625331216335,2563.3625331216335,0
0,Q,1,3314.650653847662,1495.2478445180477,3314.650653847662,3314.650653847662,0
1,total,70,60404.254117663855,50185.056500439656,55300.05507027477,54877.10174409282,1
1,B,7,3419.397738794685,3396.74341105321,2499.025324205512,2499.0253242055123,0
1,I,5,4941.648420485009,4933.915664070953,4302.194084640355,4302.194084640355,0
1,L,2,492.59237233248916,489.40213528887347,492.59237233248916,492.59237233248916,0
1,A,9,9454.277563135007,7679.892356127512,8273.552240180934,7895.23385989015,1
1,F,5,3722.667373387686,3722.229465911645,3138.7482195727193,3138.7482195727193,0
1,G,5,3591.0912122104032,3582.6533372879358,3363.892892063236,3363.892892063236,0
1,E,5,3155.6021010716463,1460.8275047851603,3100.954334760172,3100.954334760172,0
1,S,1,55.14766445628915,33.360932819236645,55.14766445628915,55.14766445628915,0
1,D,5,3883.274223202441,3873.129543270382,3282.414016232422,3282.4140162324225,0
1,Q,1,135.3622670867158,39.24704785354482,135.3622670867158,135.3622670867158,0
1,T,1,73.21604670329678,73.21604670329678,73.21604670329678,73.21604670329678,0
1,C,6,7636.085687032584,4588.803970757028,7636.085687032584,7636.085687032584,0
1,H,5,4720.319202248761,4688.790449823612,4682.236202053651,4682.236202053651,0
1,M,2,1674.937114679982,1672.7501827651765,1674.937114679982,1674.937114679982,0
1,K,3,2116.5937392796773,2098.4350249320114,2116.5937392796773,2116.5937392796773,0
1,J,3,1990.2913357844714,1988.9062012682039,1990.2913357844714,1945.6563898933082,1
1,N,2,2949.5258052039067,2909.8987084236796,2090.5872786414698,2090.5872786414698,0
1,R,1,2012.3239893901155,860.2982735706263,2012.3239893901155,2012.3239893901155,0
1,P,1,1033.8427270787786,1033.8427270787786,1033.8427270787786,1033.8427270787786,0
1,O,1,3346.0575340999067,1058.7135166487985,3346.0575340999067,3346.0575340999067,0
2,total,70,54726.44677985981,46992.00059079684,50402.74773038496,50402.747730384945,0
2,G,4,1164.3862171820654,1154.1758804946917,1022.202738714133,1022.202738714133,0
2,A,8,5854.325544079792,5838.373878867992,4844.274405669176,4844.274405669176,0
2,M,2,1503.9995041063305,1503.9995041063305,1503.9995041063305,1503.9995041063305,0
2,K,4,1988.2817304150021,1032.0766097755843,1978.7207074137054,1978.7207074137054,0
2,C,6,6557.984637028847,6547.3153037700085,5002.567245670422,5002.567245670422,0
2,O,1,27.966697524112597,12.429643344050042,12.429643344050042,12.429643344050042,0
2,D,6,3001.6943959233067,2996.261761192877,2971.8519377400844,2971.8519377400844,0
2,J,4,3989.4528488272226,2703.689002098391,3967.7772129124414,3967.7772129124414,0
2,R,1,59.35105229530015,59.35105229530015,41.21600853840288,41.21600853840288,0
2,B,7,4141.589985511001,4140.050178367778,3748.3528075122863,3748.3528075122867,0
2,P,1,181.64605003431808,7.265842001372723,181.64605003431808,181.64605003431808,0
2,L,4,4203.430190102792,2079.930168738625,4190.571808598844,4190.571808598844,0
2,F,4,4246.047062159987,4245.370837454277,3878.177645457368,3878.1776454573674,0
2,E,5,4194.010243773223,3712.9384924841315,4192.016356509536,4192.016356509536,0
2,N,2,1310.8150393167866,1308.4533988027008,1117.4784153350424,1117.4784153350424,0
2,H,4,4918.945196414079,2826.4400090160816,4632.589754283047,4632.589754283048,0
2,T,1,825.7283073000382,273.72628001406224,825.7283073000382,825.7283073000382,0
2,I,4,4251.863701290329,4245.224371397297,3986.2188046704405,3986.2188046704405,0
2,S,1,1292.7893369923065,1292.7893369923065,1292.7893369923065,1292.7893369923065,0
2,Q,1,1012.1390395829801,1012.1390395829801,1012.1390395829801,1012.1390395829801,0
3,total,70,63567.90728962736,51864.158258996846,57470.715188949536,56715.79179853911,4
3,K,2,19.599665305188328,19.599665305188328,19.599665305188328,19.599665305188328,0
3,H,5,4774.314670799546,4722.15556115198,4774.314670799546,4671.27902141721,1
3,T,1,1.196503625494483,1.196503625494483,1.196503625494483,1.196503625494483,0
3,E,5,5222.3390766239045,4171.771065277445,4219.315522887044,4219.315522887044,0
3,J,3,907.0415841584562,885.8841605377828,788.4122083683111,788.4122083683111,0
3,L,2,81.87198255366957,81.87198255366957,81.87198255366957,81.87198255366957,0
3,A,8,7921.780351654912,4918.002602383347,7255.6550438605855,7255.655043860586,0
3,C,7,3361.5087679310527,3359.1919549026256,2728.412333288721,2726.31563838658,1
3,G,5,5262.377173392564,5156.321942067577,4467.425191341595,4383.1459547094855,1
3,D,7,9595.186105402177,7224.98119025423,8193.657207529119,7927.499093580401,1
3,B,7,6586.010184353863,6582.082137103433,5822.290837243518,5789.820043226474,1
3,R,1,80.6380489606114,80.6380489606114,80.6380489606114,80.6380489606114,0
3,O,1,207.60054097073711,207.60054097073711,207.60054097073711,207.60054097073711,0
3,Q,1,316.6884205185669,316.6884205185669,316.6884205185669,316.6884205185669,0
3,I,4,4398.765787203257,3381.541723455885,3770.4960534180855,3645.461115514555,1
3,F,5,5830.154143402226,5101.165212767586,5742.306675507607,5600.458711883062,2
3,N,2,2073.891241750168,2014.8162354110666,2073.891241750168,2073.891241750168,0
3,S,1,619.0929526283162,619.0929526283162,619.0929526283162,619.0929526283162,0
3,M,2,3783.7408042215247,2388.5290380785164,3783.7408042215247,3783.7408042215247,0
3,P,1,2524.1092841711197,631.0273210427799,2524.1092841711197,2524.1092841711197,0
4,total,70,63166.065932421945,54885.67743235516,59119.97244713324,58816.4687883721,2
4,B,6,8506.33511938521,8458.320802703247,8034.491544769409,8034.491544769408,0
4,D,6,5877.052047058285,5843.721860456081,4779.68838801217,4779.68838801217,0
4,E,5,5038.459513377232,2978.374279185986,5034.1837040194705,5034.1837040194705,0
4,I,4,2546.718079432492,1693.8804185711745,2546.718079432492,2546.718079432492,0
4,J,4,3096.021410828287,1356.7401587271584,3096.021410828287,3096.021410828287,0
4,C,6,8306.024606111712,8206.535651360698,7397.603670623848,7397.603670623849,0
4,H,4,2217.3115008139494,2214.9726690732696,2072.3477647275854,2072.3477647275854,0
4,Q,1,22.69647858908289,22.69647858908289,22.69647858908289,22.69647858908289,0
4,A,7,6286.27710655848,6271.609188968073,5630.376269203398,5630.376269203398,0
4,G,5,6504.424633404588,6000.78419034163,5817.478330903845,5798.424416966382,1
4,K,3,1116.8573766737163,1112.649505633222,1116.8573766737163,873.3631563387312,1
4,F,5,4829.9657940780635,4818.317417907245,4792.636239965014,4792.636239965013,0
4,M,3,1139.1593763087103,1127.4320707480986,1110.2414485294848,1087.1412986511207,1
4,L,3,1515.182305330804,1514.920593587605,1505.0511563840907,1505.0511563840907,0
4,O,2,1140.30634081197,992.4984582824532,1140.30634081197,1122.4509662016467,1
4,N,2,680.3776863119805,676.9108179940085,680.3776863119805,680.3776863119805,0
4,R,1,230.0867188523894,230.0867188523894,230.0867188523894,230.0867188523894,0
4,P,1,971.9726678788977,272.4214051840509,971.9726678788977,971.9726678788977,0
4,T,1,1000.7811271753792,322.38457055101696,1000.7811271753792,1000.7811271753792,0
4,S,1,2140.0560434407216,770.4201756386598,2140.0560434407216,2140.0560434407216,0
5,total,70,59256.733410955785,50841.36111288311,56115.45285598102,54841.90008203103,4
5,E,6,2666.160960595954,2655.1426589283938,2666.160960595954,2545.1382796100606,1
5,S,1,0.7050498494000508,0.7050498494000508,0.7050498494000508,0.7050498494000508,0
5,B,7,9413.134538006856,6960.221106099143,8666.992605430009,8666.992605430009,0
5,K,3,950.2223021353277,472.8588849404033,950.2223021353277,950.2223021353277,0
5,H,4,4195.133570632161,3347.8986513588607,4195.133570632161,4195.133570632161,0
5,D,6,2978.7647762408387,2961.4905161168667,2761.60854478937,2761.60854478937,0
5,G,5,5112.297005283771,5105.514544834089,5112.297005283771,4857.7796436467015,2
5,F,5,3243.791539047755,3235.2135252836442,3243.791539047755,2986.0102996289606,1
5,O,1,90.7811630301699,6.752317911334951,90.7811630301699,90.7811630301699,0
5,R,1,53.74130433108068,53.74130433108068,53.74130433108068,53.74130433108068,0
5,A,8,8524.931084712596,6359.83014826111,7801.870960393179,7789.848982444531,1
5,J,4,4313.994496315272,3173.6586088637423,3950.98986656535,3796.664801920733,1
5,I,4,3179.12377043194,3177.805188431235,3064.2769697066797,2911.309108014125,1
5,C,6,6257.904950239973,6253.892382759597,5670.944791005448,5350.028203383022,1
5,N,1,382.7324440926324,79.07695125880835,382.7324440926324,382.7324440926324,0
5,M,2,1136.7737362891776,263.76876118896587,1136.7737362891776,1136.7737362891776,0
5,L,3,3132.9477285585294,3110.197521304086,2742.8370516412037,2742.8370516412037,0
5,Q,1,617.0309172226479,617.0309172226479,617.0309172226479,617.0309172226479,0
5,P,1,1626.1620131059742,1626.1620131059742,1626.1620131059742,1626.1620131059742,0
5,T,1,1380.4000608337333,1380.4000608337333,1380.4000608337333,1380.4000608337333,0
6,total,70,59613.278001125116,50085.38719355008,55141.72171110371,54511.04753001786,2
6,G,5,3852.7898828684306,3846.483333606429,3852.7898828684306,3795.3838979630864,1
6,H,5,4857.099245032733,4854.766822158503,3928.63832075992,3928.63832075992,0
6,Q,1,3.0614742812171345,3.0614742812171345,3.0614742812171345,3.0614742812171345,0
6,F,5,4893.245673445015,2282.7311196269525,4893.245673445015,4893.245673445015,0
6,A,8,1618.248612200437,1616.7111193284363,1465.3272875149605,1465.3272875149605,0
6,O,1,17.913679691732533,17.913679691732533,17.913679691732533,17.913679691732533,0
6,C,7,2749.8031137977173,2742.0723366345837,2555.8654883383083,2533.8480129373756,1
6,D,6,7323.8546343896105,7294.033554705178,6589.290074909756,6217.041388846148,1
6,B,7,4917.397180596476,4911.857846046003,4012.973023293307,3833.9709885773464,1
6,J,3,6109.495895437844,1940.859597637823,6109.495895437844,6109.495895437844,0
6,L,2,1066.6417378911171,1045.7626571876826,1066.6417378911171,1066.6417378911171,0
6,S,1,130.84493561100314,130.84493561100314,130.84493561100314,130.84493561100314,0
6,N,2,1138.9612852976136,1138.9612852976136,1138.9612852976136,1138.9612852976136,0
6,E,6,7989.329114890471,7790.626185114202,7119.351115770218,7119.351115770219,0
6,K,2,981.8762012495756,981.1615889938839,981.8762012495756,981.8762012495756,0
6,I,4,3835.1098305745572,3820.1077479659425,3274.0856429035357,3274.0856429035366,0
6,P,1,1811.197679034716,549.9221607731395,1811.197679034716,1811.197679034716,0
6,T,1,1992.0745820910838,834.0519876575127,1992.0745820910838,1992.0745820910838,0
6,M,2,2855.744768599933,2814.8692870884042,2729.4992565705097,2729.4992565705097,0
6,R,1,1468.5884741438408,1468.5884741438408,1468.5884741438408,1468.5884741438408,0
7,total,70,54914.536236200496,46217.90950787048,51185.60588310743,50114.88812654528,2
7,A,7,3405.5016000081982,3401.445975439024,3336.0260145700863,3334.0240696676187,1
7,G,4,3016.8562687299195,1946.7809504685908,3005.286856744343,3005.286856744343,0
7,J,4,1718.035728602727,1053.5945363160367,1605.175238044686,1605.175238044686,0
7,B,7,7133.288206328696,6131.348150921748,6529.82747464473,5541.413494521372,2
7,H,4,2284.34598796472,2067.1340335251043,1966.6576229207726,1966.6576229207726,0
7,C,7,3585.555212615398,3563.8557990042204,3491.561279590469,3411.2594480541666,1
7,K,3,1135.7189020905707,1040.20889003119,1135.7189020905707,1135.7189020905707,0
7,E,5,5219.708724989258,4929.20639961393,4051.6265255154485,4051.626525515449,0
7,P,1,130.07682762373153,37.7145831571766,130.07682762373153,130.07682762373153,0
7,O,2,1215.734776229087,1196.6504101639907,1215.734776229087,1215.734776229087,0
7,T,1,257.7664322136556,86.39816703006184,257.7664322136556,257.7664322136556,0
7,D,6,4581.682603452301,4573.614142064667,4245.751700460692,4245.7517004606925,0
7,F,5,4930.253082623785,4672.536749817939,4649.421622153801,4649.421622153801,0
7,I,4,4092.3067602288434,4042.1457480088216,3513.6789836016264,3513.678983601627,0
7,L,3,2009.583566539358,2001.8537154740288,2009.583566539358,2009.583566539358,0
7,M,2,3928.3819691446656,1398.6879249661151,3813.096297861913,3813.096297861913,0
7,Q,1,329.33329464278904,329.33329464278904,288.2094701296416,288.2094701296416,0
7,N,2,2343.5917210263533,2343.5917210263533,2343.5917210263533,2343.5917210263533,0
7,R,1,1008.4620056067489,1008.4620056067489,1008.4620056067489,1008.4620056067489,0
7,S,1,2588.352565539693,393.3463105919269,2588.352565539693,2588.352565539693,0
8,total,70,64626.530721056464,56695.17746982193,61463.339271526675,61001.10819870472,2
8,A,7,5686.826828949979,5677.077666410979,5098.525815428374,5032.849097130207,1
8,K,3,493.7719521258438,492.0685423430388,463.7396174507576,463.7396174507576,0
8,L,2,109.78740508021117,104.34370653171746,109.78740508021117,109.78740508021117,0
8,B,7,6663.989469226464,6660.802457070105,6214.591464376772,6120.216367387955,1
8,C,7,2402.091276082195,2401.7255572842214,2369.2214281137162,2369.2214281137162,0
8,F,6,5617.327336399641,5601.285351473648,4986.818859347468,4761.910222774688,1
8,I,4,3398.8749712420185,3359.5905709179633,3356.3195612584523,3279.048940296263,1
8,D,6,7685.081809461082,7684.5734053758215,6586.2060525093875,6586.206052509387,0
8,N,2,1669.7927661768174,1666.4446682670114,1637.992582903727,1637.992582903727,0
8,H,4,1676.9895810131688,1675.9222298184136,1485.2503480347536,1485.2503480347536,0
8,J,3,3606.6153256436,1959.4669736957235,3606.6153256436,3606.6153256436,0
8,P,1,151.14813325551216,54.41332797198438,151.14813325551216,151.14813325551216,0
8,E,6,11449.401296044965,7688.761356082312,11382.707742024577,11382.707742024577,0
8,O,1,572.345234099825,353.3355781942797,572.345234099825,572.345234099825,0
8,T,1,289.13184338050985,289.13184338050985,289.13184338050985,289.13184338050985,0
8,G,5,5955.411824258665,5145.416200249291,5954.994190003058,5954.994190003058,0
8,M,2,1754.0446037322488,1739.0020459557368,1754.0446037322488,1754.0446037322488,0
8,R,1,1507.9810764783774,912.2354660177838,1507.9810764783774,1507.9810764783774,0
8,Q,1,1010.097710540588,1010.097710540588,1010.097710540588,1010.097710540588,0
