run,airline,num_flights,initial,max_reduction,udpp,model,offers
1,total,50,21761.816963351594,18462.388769205154,20132.172635564562,20036.398475051796,1
1,D,5,1668.4264128503746,1666.0576599838723,1668.4264128503746,1592.0810105212045,1
1,L,1,0.34269707742624006,0.34269707742624006,0.34269707742624006,0.34269707742624006,0
1,F,4,1469.9528220610969,1466.392303350589,1469.9528220610969,1469.9528220610969,0
1,E,5,1126.4021418134855,1121.2792533795684,998.079781940572,998.079781940572,0
1,I,2,604.1181836207377,604.1181836207377,604.1181836207377,604.1181836207377,0
1,J,2,234.3052884812438,234.3052884812438,234.3052884812438,234.3052884812438,0
1,C,6,2833.35796454673,2829.531118851679,2291.2955754357818,2271.86681725218,1
1,A,7,2378.163819750053,2372.975768272767,2074.4965023231102,2074.4965023231102,0
1,H,3,1411.1532624332226,1381.2388577403863,1411.1532624332226,1411.1532624332226,0
1,G,4,491.0543424097162,485.4163132251716,466.17392849035315,466.17392849035315,0
1,K,2,1336.784398845194,1060.5039150052887,1336.784398845194,1336.784398845194,0
1,B,6,6618.013928113371,3914.8626160777253,5987.302080656508,5987.302080656508,0
1,O,1,571.9692704067819,307.59236319653604,571.9692704067819,571.9692704067819,0
1,N,1,295.90525698559463,295.90525698559463,295.90525698559463,295.90525698559463,0
1,M,1,721.867173956567,721.867173956567,721.867173956567,721.867173956567,0
2,total,50,20796.309799765822,18408.51981261233,20074.006811382173,19984.509569136822,1
2,B,6,2485.693205980577,2484.371432020091,2485.693205980577,2485.693205980577,0
2,E,4,617.7936972211043,617.7936972211043,617.7936972211043,617.7936972211043,0
2,A,7,3273.349392734428,2949.991397245902,3070.9440976527176,2982.20610930197,1
2,C,6,1908.3559615065683,1904.1621665008877,1409.845160919465,1409.845160919465,0
2,F,4,1388.3373991254805,1382.5466292674912,1388.3373991254805,1388.3373991254805,0
2,G,4,1474.3641618506863,1466.804693378829,1459.9407801118648,1459.9407801118648,0
2,D,5,1783.7006131068147,1777.5167675199468,1783.7006131068147,1783.7006131068147,0
2,N,1,43.3469827431088,43.3469827431088,43.3469827431088,43.3469827431088,0
2,K,2,239.86817210830705,239.10891821370163,239.86817210830705,239.10891821370163,1
2,I,2,1666.1777200368983,1003.5162142781428,1666.1777200368983,1666.1777200368983,0
2,M,1,277.08691265813206,129.716587920289,277.08691265813206,277.08691265813206,0
2,L,2,1161.0623613356106,1126.791036650688,1154.0988503595945,1154.0988503595945,0
2,H,3,2528.513488310161,1785.2897298446946,2528.513488310161,2528.513488310161,0
2,O,1,339.5573489752627,339.5573489752627,339.5573489752627,339.5573489752627,0
2,J,2,1609.1023820726841,1158.0062108321886,1609.1023820726841,1609.1023820726841,0
3,total,50,21236.19987615688,18602.46534030886,20387.071618297425,20270.903621345533,1
3,E,5,2745.466191849677,1867.3829629902775,2745.466191849677,2728.481538069068,1
3,A,7,1277.4694698871444,1274.2931612523166,1191.3593780823585,1191.3593780823585,0
3,F,4,769.751646309393,761.2499156478691,769.751646309393,769.751646309393,0
3,B,7,3241.4206112178654,2823.883963527329,3174.885055358487,3174.885055358487,0
3,D,6,1584.264469188782,1575.2620069424663,1514.987106860913,1514.987106860913,0
3,M,1,12.74727221684043,12.74727221684043,12.74727221684043,12.74727221684043,0
3,H,3,1604.7166943411153,1312.0613869444564,1604.7166943411153,1604.7166943411153,0
3,J,2,457.3383040672835,446.88573846178406,457.3383040672835,457.3383040672835,0
3,C,6,4261.972410894408,4249.683690390913,3634.7671630269856,3535.5838198557035,1
3,G,3,1587.8871473676836,1376.1656449973416,1587.8871473676836,1587.8871473676836,0
3,L,1,143.03354885269286,143.03354885269286,143.03354885269286,143.03354885269286,0
3,K,1,203.25023349500444,203.25023349500444,203.25023349500444,203.25023349500444,0
3,N,1,255.60535891476246,255.60535891476246,255.60535891476246,255.60535891476246,0
3,I,2,1590.681006749112,1381.881163612692,1590.681006749112,1590.681006749112,0
3,O,1,1500.595510805116,919.0792920621126,1500.595510805116,1500.595510805116,0
4,total,50,20883.886907743065,17291.846949420735,19277.5373415104,18699.26262813211,1
4,B,6,2044.95759663653,1521.0034944021245,2017.1952278478313,2017.1952278478313,0
4,H,3,2671.385434122345,853.859692428583,2671.385434122345,2671.385434122345,0
4,M,1,3.371781350919332,0.37464237232437025,3.371781350919332,3.371781350919332,0
4,F,4,1254.9524030666141,1235.6114122060474,1190.8800885037901,1190.8800885037901,0
4,D,6,2672.178956630439,2645.839441067446,2354.0272114283944,2354.0272114283944,0
4,A,7,1775.507517359877,1768.6694497538915,1563.6947750873708,1563.6947750873708,0
4,C,6,1434.4387567751146,1431.703705775686,1184.8435444440659,1184.8435444440659,0
4,E,4,2476.9129509931445,1638.650119111408,2376.2242767085368,1996.001742233843,1
4,L,1,169.23632287593034,18.804035875103374,169.23632287593034,169.23632287593034,0
4,O,1,220.26505110756725,61.735187334646874,220.26505110756725,220.26505110756725,0
4,G,4,1424.6914072106479,1422.8533183188056,1131.1821618855192,1131.1821618855192,0
4,J,2,1478.3406276688215,1441.2642992755198,1216.491315338569,1216.491315338569,0
4,I,3,1876.1770788868434,1870.0071284408791,1797.269127751293,1599.2169488476943,1
4,N,1,709.4440058425477,709.4440058425477,709.4440058425477,709.4440058425477,0
4,K,1,672.0270172157217,672.0270172157217,672.0270172157217,672.0270172157217,0
5,total,50,21721.908953611503,18721.508845630797,20403.09935589685,20297.63231266568,1
5,J,2,587.4207499153551,587.4207499153551,587.4207499153551,587.4207499153551,0
5,F,4,2297.3045551523364,1159.6488500012692,2297.3045551523364,2227.912544088489,1
5,C,5,2412.9770759607254,2410.5991029953466,2329.5602811677577,2329.5602811677577,0
5,A,8,3623.8125152474804,3622.094493559433,2925.1729382602944,2925.172938260295,0
5,G,4,258.72710424080793,258.5261337582739,256.26967765882137,256.26967765882137,0
5,D,5,814.3824196940736,811.2881942105898,793.146850355817,793.146850355817,0
5,B,6,3630.0928550691324,3629.296587287785,3117.3015073626866,3117.3015073626866,0
5,N,1,81.94816754746792,33.185621568809324,81.94816754746792,81.94816754746792,0
5,I,3,2200.8196824486386,1682.5584153332754,2200.8196824486386,2200.8196824486386,0
5,E,5,1961.7408909891146,1960.8469713371337,1961.4720086813036,1925.39697651398,1
5,H,3,1270.1310787830635,1269.6962695782984,1270.1310787830635,1270.1310787830635,0
5,O,1,213.86437907471316,213.86437907471316,213.86437907471316,213.86437907471316,0
5,K,1,520.5070032547952,197.11507815566208,520.5070032547952,520.5070032547952,0
5,L,1,685.22629137909,368.4994722527551,685.22629137909,685.22629137909,0
5,M,1,1162.95418485471,516.8685266020934,1162.95418485471,1162.95418485471,0
6,total,50,24086.547862473602,20814.977191329086,23027.707355211114,22518.787904985424,2
6,C,6,716.3453920337283,715.9187692809719,716.3453920337283,716.3453920337283,0
6,G,3,309.63491079823393,309.63491079823393,309.63491079823393,309.63491079823393,0
6,F,4,1995.635870399827,965.6789110740981,1995.635870399827,1995.635870399827,0
6,D,6,3577.363086240128,2635.2469983399665,3564.1543905560575,3564.154390556058,0
6,K,2,1141.8146336704783,1141.8146336704783,1133.962068682382,1133.962068682382,0
6,H,3,2377.1194794661083,2076.3138119620476,2377.1194794661083,2377.1194794661083,0
6,B,7,3536.679424190158,3535.695766492442,3040.0739619125216,3013.3826096450875,1
6,J,2,509.1847525408446,486.31332130434544,509.1847525408446,447.9069123349167,1
6,E,4,1273.6316403675378,1270.3780424553834,1109.3758328654055,1109.3758328654055,0
6,A,7,4088.1419713593614,4084.380690152474,3711.2239945488063,3559.9290581687364,1
6,I,2,1850.380676140643,1845.4459099050064,1850.380676140643,1580.7253547683908,1
6,L,1,289.65755952906034,97.08743685046066,289.65755952906034,289.65755952906034,0
6,M,1,860.3965900386988,860.3965900386988,860.3965900386988,860.3965900386988,0
6,O,1,1026.5206355924186,256.63015889810464,1026.5206355924186,1026.5206355924186,0
6,N,1,534.0412401063772,534.0412401063772,534.0412401063772,534.0412401063772,0
7,total,50,21063.12916912177,17095.682503175514,18761.852101984692,18761.852101984692,0
7,A,8,1456.7560522149665,1411.155601484621,1295.040285425042,1295.040285425042,0
7,I,3,889.4967834517482,357.41345582413203,889.4967834517482,889.4967834517482,0
7,B,6,2872.4412945898575,2550.6376269839247,2497.0753089683662,2497.0753089683667,0
7,N,1,18.537001334019994,0.7414800533607997,18.537001334019994,18.537001334019994,0
7,O,1,10.69107785079419,10.69107785079419,10.69107785079419,10.69107785079419,0
7,J,2,628.355981297885,598.1981977391881,628.355981297885,628.355981297885,0
7,K,2,1489.619016573002,639.541762980041,1489.619016573002,1489.619016573002,0
7,D,5,2536.03907836629,2514.8983180002997,1971.0796168963298,1971.0796168963298,0
7,G,4,1011.6067526672223,1006.9101843584743,902.2673208484043,902.2673208484043,0
7,F,4,2257.0642289752086,2205.130387603604,1824.8279973796778,1824.8279973796775,0
7,C,5,2875.9783084228857,2861.41856824247,2434.932516020136,2434.932516020136,0
7,L,1,251.92265398923047,84.439449121044,251.92265398923047,251.92265398923047,0
7,E,4,2387.656096795278,1247.1378833711915,2387.656096795278,2387.656096795278,0
7,H,3,1808.6901718005427,1039.0938387695278,1592.0757743619388,1592.0757743619388,0
7,M,1,568.274670792837,568.274670792837,568.274670792837,568.274670792837,0
8,total,50,21451.33775464003,17074.77571731175,19593.757435760162,18905.092658582867,2
8,J,2,30.14831913864898,30.14831913864898,30.14831913864898,30.14831913864898,0
8,A,6,1074.888430579615,1042.2690160057982,1074.888430579615,1074.888430579615,0
8,D,5,1159.0525500218148,1154.156227995688,1081.373124120422,1061.835614348814,1
8,F,4,2014.8032773977711,2001.8408307283426,2014.8032773977711,2014.8032773977711,0
8,N,1,8.628467207715898,8.628467207715898,8.628467207715898,8.628467207715898,0
8,G,4,1283.5424268128795,1271.8206668080734,1282.9848934751114,1282.9848934751114,0
8,B,6,4324.90487178886,2113.379541583048,3729.0461386467186,3683.415368363187,1
8,E,5,1550.3578125143122,1546.8859949427188,1550.3578125143122,1550.3578125143122,0
8,H,3,1504.9362000485148,1481.1821635340132,1504.9362000485148,950.8580031761597,1
8,C,6,2826.715169391548,2824.6882889014696,2150.6594023187295,2150.6594023187295,0
8,I,3,1791.1032786305313,1450.449921490825,1283.6744192047813,1283.6744192047813,0
8,M,1,368.0997751010457,117.59709261262141,368.0997751010457,368.0997751010457,0
8,O,1,298.32221695873653,298.32221695873653,298.32221695873653,298.32221695873653,0
8,K,2,1875.9332122596566,1219.9298827663283,1875.9332122596566,1806.5149120098567,1
8,L,1,1339.9017467883803,513.4770866377239,1339.9017467883803,1339.9017467883803,0
10,total,50,23893.81891015367,20060.38208448844,22459.224263041477,22459.224263041477,0
10,C,5,1971.8751452122588,1889.878264634965,1971.8751452122588,1971.8751452122588,0
10,H,3,34.163508964294145,33.59654271977229,26.71729468910712,26.71729468910712,0
10,B,6,1812.9951215847511,1810.857380583136,1638.851514069937,1638.8515140699367,0
10,E,4,1623.6543916936914,1611.3380591533485,1480.4882842617749,1480.4882842617749,0
10,F,4,2669.2140839636477,1166.4654986315072,2669.2140839636477,2669.2140839636477,0
10,G,3,1807.491110852381,1785.8485326823973,1807.491110852381,1807.491110852381,0
10,O,1,89.74499809025977,89.74499809025977,89.74499809025977,89.74499809025977,0
10,D,5,1915.7387138476156,1913.8021681881573,1606.006423480731,1606.006423480731,0
10,I,3,758.2041266389624,745.9521031411853,758.2041266389624,758.2041266389624,0
10,A,8,5221.190164421215,5218.886560683573,4421.083736897829,4421.083736897829,0
10,L,1,441.4537224327394,100.97523707818803,441.4537224327394,441.4537224327394,0
10,J,3,1141.914160699543,1130.2247456643,1141.914160699543,1141.914160699543,0
10,M,1,253.47946828838002,253.47946828838002,253.47946828838002,253.47946828838002,0
10,K,2,2724.8667763825088,1468.3857476633534,2724.8667763825088,2724.8667763825088,0
10,N,1,1427.8334170814146,840.946777285917,1427.8334170814146,1427.8334170814146,0
11,total,50,23334.17235577078,19436.821603767272,21442.005710108704,21188.266348224013,1
11,D,5,2960.1991203294688,2544.7551750698813,2955.5036019390254,2861.8655202012833,1
11,B,6,3479.9207138675647,1770.2837745780666,3479.9207138675647,3479.9207138675647,0
11,H,3,253.56136263962517,250.4958598746037,253.56136263962517,253.56136263962517,0
11,I,3,332.1353637715774,327.26950476938305,332.1353637715774,332.1353637715774,0
